system:index,Npp,Npp_QC,author_yr,max_year,min_year,year,.geo
2018_01_01_0000000000000000003e,2515.0,31.0,Jung et al 2015,2010,2009,2018.0,"{""type"":""Point"",""coordinates"":[163.49999888156074,67.799998325295]}"
2018_01_01_0000000000000000003f,2515.0,31.0,Jung et al 2015,2010,2009,2018.0,"{""type"":""Point"",""coordinates"":[163.49999888156074,67.799998325295]}"
2018_01_01_00000000000000000055,,,Ophof et al. 2013,,2011,2018.0,"{""type"":""Point"",""coordinates"":[-26.999999569848498,69.2999997877647]}"
2018_01_01_00000000000000000056,,,Ophof et al. 2013,,2011,2018.0,"{""type"":""Point"",""coordinates"":[-26.999999569848498,69.2999997877647]}"
2018_01_01_00000000000000000036,2307.0,35.0,Joly and Cameron 2018,2013,2011,2018.0,"{""type"":""Point"",""coordinates"":[156.00000048741427,67.09999972372295]}"
2018_01_01_00000000000000000037,2307.0,35.0,Joly and Cameron 2018,2013,2011,2018.0,"{""type"":""Point"",""coordinates"":[156.00000048741427,67.09999972372295]}"
2018_01_01_00000000000000000038,2307.0,35.0,Joly et al 2015,2013,2012,2018.0,"{""type"":""Point"",""coordinates"":[156.00000048741427,67.09999972372295]}"
2018_01_01_00000000000000000039,2307.0,35.0,Joly et al 2015,2013,2012,2018.0,"{""type"":""Point"",""coordinates"":[156.00000048741427,67.09999972372295]}"
2018_01_01_0000000000000000003a,2307.0,35.0,Joly et al 2015,2013,2012,2018.0,"{""type"":""Point"",""coordinates"":[156.00000048741427,67.09999972372295]}"
2018_01_01_0000000000000000003b,2574.0,31.0,Joly et al 2015,2013,2012,2018.0,"{""type"":""Point"",""coordinates"":[151.99999956022907,67.09999972372295]}"
2018_01_01_0000000000000000003c,2574.0,31.0,Joly et al 2015,2013,2012,2018.0,"{""type"":""Point"",""coordinates"":[151.99999956022907,67.09999972372295]}"
2018_01_01_0000000000000000003d,2574.0,31.0,Joly et al 2015,2013,2012,2018.0,"{""type"":""Point"",""coordinates"":[151.99999956022907,67.09999972372295]}"
2018_01_01_00000000000000000077,879.0,32.0,Christopherson et al. 2019,,2015,2018.0,"{""type"":""Point"",""coordinates"":[66.0700008895896,48.559998413817254]}"
2019_01_01_00000000000000000075,,,Staaland and White 1991,,,2019.0,"{""type"":""Point"",""coordinates"":[-15.000001247393966,77.90000044348255]}"
2019_01_01_00000000000000000076,,,Staaland and White 1991,,,2019.0,"{""type"":""Point"",""coordinates"":[-15.000001247393966,77.90000044348255]}"
2019_01_01_00000000000000000089,1082.0,26.0,Bergerud 1972,,1959,2019.0,"{""type"":""Point"",""coordinates"":[53.00000113745124,48.50000120914315]}"
2019_01_01_0000000000000000008a,1082.0,26.0,Bergerud 1972,,1959,2019.0,"{""type"":""Point"",""coordinates"":[53.00000113745124,48.50000120914315]}"
2019_01_01_0000000000000000008b,1082.0,26.0,Bergerud 1972,,1959,2019.0,"{""type"":""Point"",""coordinates"":[53.00000113745124,48.50000120914315]}"
2019_01_01_0000000000000000008c,1082.0,26.0,Bergerud 1972,,1959,2019.0,"{""type"":""Point"",""coordinates"":[53.00000113745124,48.50000120914315]}"
2019_01_01_00000000000000000082,,,Gaare and Skogland 1975,,1970,2019.0,"{""type"":""Point"",""coordinates"":[-7.249998893585013,60.030001362362384]}"
2019_01_01_00000000000000000083,,,Gaare and Skogland 1975,,1970,2019.0,"{""type"":""Point"",""coordinates"":[-7.249998893585013,60.030001362362384]}"
2019_01_01_00000000000000000084,,,Gaare and Skogland 1975,,1970,2019.0,"{""type"":""Point"",""coordinates"":[-7.249998893585013,60.030001362362384]}"
2019_01_01_00000000000000000085,,,Gaare and Skogland 1975,,1970,2019.0,"{""type"":""Point"",""coordinates"":[-7.249998893585013,60.030001362362384]}"
2019_01_01_00000000000000000086,,,Gaare and Skogland 1975,,1970,2019.0,"{""type"":""Point"",""coordinates"":[-7.249998893585013,60.030001362362384]}"
2019_01_01_00000000000000000087,,,Gaare and Skogland 1975,,1970,2019.0,"{""type"":""Point"",""coordinates"":[-7.249998893585013,60.030001362362384]}"
2019_01_01_00000000000000000088,,,Gaare and Skogland 1975,,1970,2019.0,"{""type"":""Point"",""coordinates"":[-7.249998893585013,60.030001362362384]}"
2019_01_01_0000000000000000007d,930.0,49.0,Thomas and Edmonds 1983,1977,1974,2019.0,"{""type"":""Point"",""coordinates"":[93.5192994815833,73.24670108005807]}"
2019_01_01_0000000000000000007e,1705.0,33.0,Thomas and Edmonds 1983,1977,1974,2019.0,"{""type"":""Point"",""coordinates"":[99.4691984129246,72.67660055127395]}"
2019_01_01_0000000000000000007f,1886.0,52.0,Thomas and Edmonds 1983,1977,1974,2019.0,"{""type"":""Point"",""coordinates"":[127.99999845621896,70.34000038556096]}"
2019_01_01_00000000000000000080,143.0,83.0,Thomas and Edmonds 1983,1977,1974,2019.0,"{""type"":""Point"",""coordinates"":[111.30000060500718,75.3000011785425]}"
2019_01_01_00000000000000000081,,,Thomas and Edmonds 1983,1977,1974,2019.0,"{""type"":""Point"",""coordinates"":[118.97209800431136,76.77750201709652]}"
2019_01_01_00000000000000000004,2081.0,58.0,Boertje 1984,1980,1978,2019.0,"{""type"":""Point"",""coordinates"":[150.2999984973102,63.29999839698691]}"
2019_01_01_00000000000000000005,2081.0,58.0,Boertje 1984,1980,1978,2019.0,"{""type"":""Point"",""coordinates"":[150.2999984973102,63.29999839698691]}"
2019_01_01_00000000000000000006,2081.0,58.0,Boertje 1984,1980,1978,2019.0,"{""type"":""Point"",""coordinates"":[150.2999984973102,63.29999839698691]}"
2019_01_01_00000000000000000007,2081.0,58.0,Boertje 1984,1980,1978,2019.0,"{""type"":""Point"",""coordinates"":[150.2999984973102,63.29999839698691]}"
2019_01_01_0000000000000000008d,2282.0,30.0,Thomas and Hervieux 1986,1981,1980,2019.0,"{""type"":""Point"",""coordinates"":[124.00000198813481,64.00000145766]}"
2019_01_01_00000000000000000061,818.0,37.0,Schaefer et al. 2016,1989,1980,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000057,4383.0,23.0,Rominger and Oldemeyer 1990,1986,1983,2019.0,"{""type"":""Point"",""coordinates"":[117.52000066445886,51.389998111094066]}"
2019_01_01_00000000000000000058,4383.0,23.0,Rominger and Oldemeyer 1990,1986,1983,2019.0,"{""type"":""Point"",""coordinates"":[117.52000066445886,51.389998111094066]}"
2019_01_01_00000000000000000059,4383.0,23.0,Rominger and Oldemeyer 1990,1986,1983,2019.0,"{""type"":""Point"",""coordinates"":[117.52000066445886,51.389998111094066]}"
2019_01_01_0000000000000000005a,4383.0,23.0,Rominger and Oldemeyer 1990,1986,1983,2019.0,"{""type"":""Point"",""coordinates"":[117.52000066445886,51.389998111094066]}"
2019_01_01_00000000000000000043,,,Kojola et al 1995,1992,1988,2019.0,"{""type"":""Point"",""coordinates"":[-26.000001567602734,69.00000038709096]}"
2019_01_01_00000000000000000044,,,Kojola et al 1995,1992,1988,2019.0,"{""type"":""Point"",""coordinates"":[-26.000001567602734,69.00000038709096]}"
2019_01_01_0000000000000000005f,818.0,37.0,Schaefer et al. 2016,1999,1990,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000062,818.0,37.0,Schaefer et al. 2016,1999,1990,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000065,818.0,37.0,Schaefer et al. 2016,1999,1990,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000067,818.0,37.0,Schaefer et al. 2016,1999,1990,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000069,818.0,37.0,Schaefer et al. 2016,1999,1990,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_0000000000000000006b,818.0,37.0,Schaefer et al. 2016,1999,1990,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_0000000000000000006d,818.0,37.0,Schaefer et al. 2016,1999,1990,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000000,1460.0,46.0,Barten et al 2001,1993,1992,2019.0,"{""type"":""Point"",""coordinates"":[143.24999920417434,61.429998565506466]}"
2019_01_01_00000000000000000078,1374.0,44.0,Larter and Nagy 1997,1994,1993,2019.0,"{""type"":""Point"",""coordinates"":[120.0000010609496,73.00000131427616]}"
2019_01_01_00000000000000000079,1374.0,44.0,Larter and Nagy 1997,1994,1993,2019.0,"{""type"":""Point"",""coordinates"":[120.0000010609496,73.00000131427616]}"
2019_01_01_0000000000000000007a,1374.0,44.0,Larter and Nagy 1997,1994,1993,2019.0,"{""type"":""Point"",""coordinates"":[120.0000010609496,73.00000131427616]}"
2019_01_01_0000000000000000007b,1374.0,44.0,Larter and Nagy 1997,1994,1993,2019.0,"{""type"":""Point"",""coordinates"":[120.0000010609496,73.00000131427616]}"
2019_01_01_0000000000000000007c,1374.0,44.0,Larter and Nagy 1997,1994,1993,2019.0,"{""type"":""Point"",""coordinates"":[120.0000010609496,73.00000131427616]}"
2019_01_01_00000000000000000045,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_00000000000000000046,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_00000000000000000047,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_00000000000000000048,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_00000000000000000049,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_0000000000000000004a,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_0000000000000000004b,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_0000000000000000004c,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_0000000000000000004d,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_0000000000000000004e,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_0000000000000000004f,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_00000000000000000050,1683.0,39.0,Larter and Nagy 2004,1998,1993,2019.0,"{""type"":""Point"",""coordinates"":[122.00000152454218,72.49999785405224]}"
2019_01_01_0000000000000000006f,,,Sormo et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-20.000000176824933,79.45000180606456]}"
2019_01_01_00000000000000000070,,,Sormo et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-20.000000176824933,79.45000180606456]}"
2019_01_01_00000000000000000071,,,Sormo et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-20.000000176824933,79.45000180606456]}"
2019_01_01_00000000000000000072,,,Sormo et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-20.000000176824933,79.45000180606456]}"
2019_01_01_00000000000000000073,,,Sormo et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-20.000000176824933,79.45000180606456]}"
2019_01_01_00000000000000000074,,,Sormo et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-20.000000176824933,79.45000180606456]}"
2019_01_01_00000000000000000093,,,Mathiesen et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-20.99999817907071,69.00000038709096]}"
2019_01_01_00000000000000000094,,,Mathiesen et al 1999,,1994,2019.0,"{""type"":""Point"",""coordinates"":[-22.999998642663307,69.00000038709096]}"
2019_01_01_00000000000000000051,,,Mathiesen et al 2000,1996,1995,2019.0,"{""type"":""Point"",""coordinates"":[-22.999998642663307,69.00000038709096]}"
2019_01_01_00000000000000000052,,,Mathiesen et al 2000,1996,1995,2019.0,"{""type"":""Point"",""coordinates"":[-22.999998642663307,69.00000038709096]}"
2019_01_01_00000000000000000053,,,Mathiesen et al 2000,1996,1995,2019.0,"{""type"":""Point"",""coordinates"":[-22.999998642663307,69.00000038709096]}"
2019_01_01_00000000000000000054,,,Mathiesen et al 2000,1996,1995,2019.0,"{""type"":""Point"",""coordinates"":[-22.999998642663307,69.00000038709096]}"
2019_01_01_00000000000000000008,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000009,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_0000000000000000000a,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_0000000000000000000b,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_0000000000000000000c,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_0000000000000000000d,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_0000000000000000000e,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_0000000000000000000f,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000010,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000011,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000012,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000013,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000014,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000015,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000016,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000017,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000018,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000019,2484.0,20.0,Finstand and Kielland 2011,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000032,3622.0,32.0,Ihl 2010,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[162.99999988043785,66.99999992349836]}"
2019_01_01_00000000000000000033,2484.0,20.0,Ihl 2010,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000034,2484.0,20.0,Ihl and Klein 2001,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_00000000000000000035,2484.0,20.0,Ihl and Klein 2001,1997,1996,2019.0,"{""type"":""Point"",""coordinates"":[164.67499876375004,65.28499844463572]}"
2019_01_01_0000000000000000001a,3547.0,33.0,Fischer and Gates 2005,2000,1999,2019.0,"{""type"":""Point"",""coordinates"":[136.99999831283512,62.000000994067406]}"
2019_01_01_00000000000000000001,,,Bjorkvoll et al 2009,2002,1999,2019.0,"{""type"":""Point"",""coordinates"":[-15.00000124739397,78.00000024370713]}"
2019_01_01_00000000000000000002,,,Bjorkvoll et al 2009,2002,1999,2019.0,"{""type"":""Point"",""coordinates"":[-15.00000124739397,78.00000024370713]}"
2019_01_01_00000000000000000003,,,Bjorkvoll et al 2009,2002,1999,2019.0,"{""type"":""Point"",""coordinates"":[-15.00000124739397,78.00000024370713]}"
2019_01_01_00000000000000000060,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000063,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000064,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000066,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000068,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_0000000000000000006a,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_0000000000000000006c,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_0000000000000000006e,818.0,37.0,Schaefer et al. 2016,2009,2000,2019.0,"{""type"":""Point"",""coordinates"":[55.000001601043834,48.00000220802026]}"
2019_01_01_00000000000000000040,1103.0,55.0,Kazmin et al 2011,2007,2004,2019.0,"{""type"":""Point"",""coordinates"":[179.3799992627512,71.10999795546998]}"
2019_01_01_00000000000000000041,1103.0,55.0,Kazmin et al 2011,2007,2004,2019.0,"{""type"":""Point"",""coordinates"":[179.3799992627512,71.10999795546998]}"
2019_01_01_00000000000000000042,1103.0,55.0,Kazmin et al 2011,2007,2004,2019.0,"{""type"":""Point"",""coordinates"":[179.3799992627512,71.10999795546998]}"
2019_01_01_0000000000000000005b,1103.0,55.0,Rozenfield et al 2012,2009,2004,2019.0,"{""type"":""Point"",""coordinates"":[179.3799992627512,71.10999795546998]}"
2019_01_01_0000000000000000005c,1103.0,55.0,Rozenfield et al 2012,2009,2004,2019.0,"{""type"":""Point"",""coordinates"":[179.3799992627512,71.10999795546998]}"
2019_01_01_0000000000000000005d,1103.0,55.0,Rozenfield et al 2012,2009,2004,2019.0,"{""type"":""Point"",""coordinates"":[179.3799992627512,71.10999795546998]}"
